ride_id,date,time,day_of_week,hour,is_weekend,pickup_location,drop_location,vehicle_type,distance_km,trip_duration_min,payment_type,weather,surge_multiplier,ride_status,fare_amount,driver_rating,customer_rating
UB100642,2024-10-17,09:33,Thursday,9,False,Suburb South,Downtown,UberX,8.11,34.0,Card,Clear,1.5,Completed,332.44,4.8,5.0
UB103791,2024-10-17,09:52,Thursday,9,False,Suburb South,Tech Park,Moto,7.3,21.5,Cash,Cloudy,1.0,Completed,76.0,5.0,4.9
UB117305,2024-10-17,10:27,Thursday,10,False,Suburb North,Tech Park,UberGo,3.49,10.2,Card,Cloudy,1.0,Completed,93.69,4.6,4.6
UB118170,2024-10-17,10:29,Thursday,10,False,Tech Park,Old City,Premier,3.71,6.7,UPI,Clear,1.0,Completed,157.81,4.6,5.0
UB115088,2024-10-17,10:43,Thursday,10,False,Railway Station,Suburb South,Premier,0.8,3.0,Card,Clear,1.0,Completed,100.2,4.8,4.3
UB100069,2024-10-17,10:47,Thursday,10,False,Old City,Airport,Premier,2.1,5.1,UPI,Rain,1.2,Completed,152.3,4.8,4.2
UB101474,2024-10-17,11:22,Thursday,11,False,Mall District,Airport,UberX,5.41,17.3,UPI,Clear,1.0,No Cars Available,0.0,,
UB107787,2024-10-17,11:48,Thursday,11,False,University Area,Downtown,UberGo,13.62,30.2,Wallet,Cloudy,1.0,Completed,235.12,5.0,4.4
UB110096,2024-10-17,14:24,Thursday,14,False,Airport,Riverside,UberGo,5.12,15.5,Card,Cloudy,1.0,Completed,119.57,4.6,4.9
UB119956,2024-10-17,15:53,Thursday,15,False,Tech Park,Railway Station,UberX,5.03,12.4,Cash,Clear,1.0,Completed,142.71,4.6,5.0
UB115580,2024-10-17,16:28,Thursday,16,False,Tech Park,Railway Station,Moto,7.77,30.6,UPI,Rain,2.0,Completed,172.2,4.6,4.6
UB100839,2024-10-17,16:35,Thursday,16,False,University Area,Tech Park,UberGo,4.78,15.5,UPI,Rain,1.5,Completed,173.75,4.7,4.2
UB116112,2024-10-17,16:36,Thursday,16,False,Old City,Airport,UberGo,11.97,48.4,Card,Rain,1.0,Completed,244.27,4.7,4.8
UB101454,2024-10-17,16:46,Thursday,16,False,Mall District,Riverside,UberX,9.61,31.5,Cash,Clear,1.0,Completed,236.63,4.7,4.8
UB101331,2024-10-17,16:57,Thursday,16,False,Railway Station,Airport,UberX,10.17,33.0,Cash,Clear,1.0,Completed,246.61,4.4,4.8
UB103271,2024-10-17,17:01,Thursday,17,False,Airport,Riverside,Auto,4.65,13.2,UPI,Clear,1.0,Completed,75.4,4.8,5.0
UB110629,2024-10-17,17:01,Thursday,17,False,Tech Park,Old City,UberGo,6.85,24.2,UPI,Clear,1.0,Completed,151.65,5.0,4.5
UB116345,2024-10-17,17:04,Thursday,17,False,Old City,Railway Station,Moto,6.62,18.4,Card,Clear,1.0,Completed,69.44,4.3,4.3
UB115940,2024-10-17,17:05,Thursday,17,False,Suburb North,Tech Park,UberGo,1.87,8.0,Card,Clear,1.0,Completed,72.57,4.9,4.8
UB118073,2024-10-17,17:07,Thursday,17,False,Old City,Tech Park,Auto,1.31,3.0,Cash,Clear,1.0,Completed,38.48,5.0,4.6
UB110126,2024-10-17,17:09,Thursday,17,False,University Area,Old City,Premier,15.48,37.7,Cash,Clear,1.0,Completed,426.1,5.0,5.0
UB115183,2024-10-17,17:16,Thursday,17,False,Mall District,Downtown,UberGo,4.39,6.5,Card,Clear,1.0,Completed,98.04,4.6,4.6
UB115829,2024-10-17,17:18,Thursday,17,False,Suburb North,Railway Station,Moto,2.33,7.7,UPI,Clear,1.0,Completed,35.14,4.6,4.6
UB106442,2024-10-17,17:21,Thursday,17,False,Airport,Suburb North,Premier,4.9,12.7,Card,Clear,1.0,Completed,191.24,4.9,4.1
UB109995,2024-10-17,17:27,Thursday,17,False,Mall District,Suburb South,UberX,1.5,3.0,UPI,Cloudy,1.0,Completed,79.9,4.9,5.0
UB118682,2024-10-17,17:29,Thursday,17,False,Railway Station,Suburb South,UberXL,4.52,7.6,Card,Clear,1.0,Completed,157.52,4.7,4.8
UB100450,2024-10-17,17:44,Thursday,17,False,Railway Station,Suburb South,Auto,4.43,17.2,UPI,Fog,1.0,Completed,77.64,4.7,4.6
UB103222,2024-10-17,18:00,Thursday,18,False,Suburb South,Riverside,UberX,8.52,26.4,Cash,Rain,1.0,Completed,213.28,4.3,4.6
UB119204,2024-10-17,18:09,Thursday,18,False,Riverside,Mall District,UberGo,6.43,21.3,Card,Clear,1.2,No Cars Available,0.0,,
UB117975,2024-10-17,18:28,Thursday,18,False,Riverside,University Area,UberXL,3.87,10.7,Card,Clear,1.0,Completed,153.32,4.2,5.0
UB109200,2024-10-17,18:29,Thursday,18,False,Mall District,Railway Station,Auto,2.1,3.2,Cash,Clear,1.0,Completed,45.0,4.7,4.6
UB114988,2024-10-17,18:31,Thursday,18,False,University Area,Riverside,UberX,6.06,21.3,Cash,Fog,1.5,Completed,258.18,4.7,4.9
UB103064,2024-10-17,18:49,Thursday,18,False,Railway Station,Downtown,Auto,2.72,6.7,UPI,Clear,1.2,Completed,64.15,5.0,4.7
UB100341,2024-10-17,18:54,Thursday,18,False,Railway Station,Mall District,Auto,3.43,11.2,Cash,Cloudy,1.8,Completed,114.55,4.9,4.6
UB117103,2024-10-17,18:54,Thursday,18,False,Railway Station,Riverside,Moto,3.69,10.8,UPI,Clear,1.0,Cancelled by Driver,0.0,,
UB116215,2024-10-17,19:00,Thursday,19,False,University Area,Railway Station,Premier,2.39,4.6,Card,Clear,1.0,Completed,130.75,4.2,5.0
UB102952,2024-10-17,19:48,Thursday,19,False,Mall District,Suburb North,UberX,2.34,3.0,Card,Clear,1.0,Completed,90.82,4.7,4.8
UB116377,2024-10-17,19:48,Thursday,19,False,Railway Station,Old City,UberGo,4.95,10.3,Cash,Clear,1.8,Completed,197.82,4.7,4.6
UB115307,2024-10-17,20:02,Thursday,20,False,Suburb South,Old City,UberX,7.22,28.3,Card,Rain,2.0,Completed,399.6,4.3,4.8
UB118473,2024-10-17,20:03,Thursday,20,False,Riverside,Mall District,Auto,0.93,3.0,UPI,Cloudy,1.0,Completed,35.44,4.8,5.0
UB118171,2024-10-17,20:20,Thursday,20,False,Tech Park,Riverside,UberX,9.68,34.8,Cash,Cloudy,1.0,Completed,243.48,4.7,4.9
UB102771,2024-10-17,20:38,Thursday,20,False,Suburb North,Railway Station,Premier,7.56,24.2,UPI,Cloudy,1.0,Completed,261.76,4.5,4.8
UB108989,2024-10-17,20:55,Thursday,20,False,Suburb North,Old City,Premier,4.85,21.5,UPI,Cloudy,1.0,Completed,209.75,5.0,4.2
UB118020,2024-10-17,20:59,Thursday,20,False,University Area,Airport,UberGo,8.86,29.7,Wallet,Clear,1.0,Completed,182.01,4.7,4.3
UB118755,2024-10-17,21:09,Thursday,21,False,University Area,Tech Park,UberX,1.03,3.0,Cash,Clear,1.0,Completed,73.79,4.4,4.3
UB111238,2024-10-17,22:25,Thursday,22,False,Airport,Old City,UberX,8.16,23.9,UPI,Clear,1.0,Completed,204.1,4.7,4.5
UB116972,2024-10-17,23:56,Thursday,23,False,Mall District,Suburb North,UberGo,6.06,19.3,UPI,Rain,2.0,Cancelled by Driver,0.0,,
UB106644,2024-10-18,01:06,Friday,1,False,Mall District,Suburb South,Premier,9.24,30.0,Card,Clear,1.0,Completed,303.08,4.1,4.4
UB111352,2024-10-18,01:54,Friday,1,False,Downtown,Railway Station,Auto,9.12,29.8,UPI,Clear,1.0,Completed,127.76,5.0,4.7
UB105207,2024-10-18,05:57,Friday,5,False,University Area,Old City,Auto,6.4,24.7,UPI,Fog,1.0,Completed,100.9,4.3,4.2
UB114951,2024-10-18,06:25,Friday,6,False,Airport,Suburb North,UberGo,5.98,18.3,UPI,Clear,1.0,Completed,133.23,4.4,4.6
UB100077,2024-10-18,06:58,Friday,6,False,Riverside,Downtown,Auto,3.54,15.1,UPI,Rain,1.2,Completed,82.1,4.6,4.9
UB117175,2024-10-18,07:31,Friday,7,False,Airport,Riverside,UberGo,1.72,3.3,Card,Cloudy,1.0,Completed,63.87,4.9,4.6
UB115637,2024-10-18,08:00,Friday,8,False,Suburb South,Tech Park,UberGo,5.16,20.0,UPI,Clear,2.0,Completed,253.52,4.3,5.0
UB113259,2024-10-18,08:14,Friday,8,False,University Area,Old City,Auto,7.4,28.8,Wallet,Clear,2.0,Completed,226.0,4.9,4.3
UB116826,2024-10-18,08:27,Friday,8,False,Airport,Riverside,UberGo,1.15,4.5,Cash,Cloudy,1.0,Cancelled by Driver,0.0,,
UB104402,2024-10-18,08:32,Friday,8,False,Railway Station,Airport,Premier,12.55,44.0,UPI,Clear,1.8,Completed,702.27,5.0,4.2
UB115034,2024-10-18,08:40,Friday,8,False,Mall District,Riverside,UberGo,3.01,6.7,Card,Clear,1.5,Completed,124.74,5.0,4.2
UB104117,2024-10-18,08:58,Friday,8,False,Railway Station,Suburb North,UberGo,5.66,12.1,UPI,Cloudy,1.5,Cancelled by Rider,0.0,,
UB106721,2024-10-18,09:01,Friday,9,False,Riverside,Downtown,UberGo,1.05,3.5,Card,Fog,2.0,Completed,113.6,4.1,4.4
UB106465,2024-10-18,09:36,Friday,9,False,Riverside,Airport,Moto,11.66,33.5,UPI,Clear,1.0,Completed,111.76,4.6,4.6
UB112350,2024-10-18,09:49,Friday,9,False,Airport,Suburb North,Moto,1.73,3.0,Card,Clear,1.2,Completed,33.34,4.9,4.2
UB113764,2024-10-18,09:50,Friday,9,False,Downtown,Riverside,Moto,1.76,3.2,Wallet,Cloudy,1.0,Completed,28.12,5.0,4.3
UB108602,2024-10-18,09:54,Friday,9,False,Riverside,Tech Park,UberX,4.47,10.2,Wallet,Clear,1.8,No Cars Available,0.0,,
UB110120,2024-10-18,09:58,Friday,9,False,Riverside,Old City,UberX,10.22,33.1,Cash,Fog,2.0,Completed,494.88,4.8,4.6
UB101814,2024-10-18,09:59,Friday,9,False,Mall District,University Area,UberXL,1.49,7.3,Cash,Cloudy,1.8,Completed,195.19,4.3,4.7
UB119757,2024-10-18,10:27,Friday,10,False,Railway Station,Downtown,Auto,7.08,18.6,Wallet,Clear,1.0,Completed,100.24,4.3,5.0
UB118431,2024-10-18,10:40,Friday,10,False,University Area,Airport,UberXL,6.69,14.3,UPI,Clear,1.0,Completed,205.64,4.8,5.0
UB103378,2024-10-18,10:41,Friday,10,False,University Area,Tech Park,Premier,1.12,3.4,UPI,Clear,1.0,Completed,106.52,4.8,4.3
UB119138,2024-10-18,10:52,Friday,10,False,Downtown,Suburb South,Auto,18.0,63.7,Card,Cloudy,1.0,Completed,232.7,4.9,4.9
UB106525,2024-10-18,11:00,Friday,11,False,Old City,Suburb South,Auto,3.96,11.1,UPI,Rain,1.8,Completed,122.0,5.0,5.0
UB119805,2024-10-18,12:04,Friday,12,False,Downtown,Suburb South,UberX,7.96,15.2,Card,Clear,1.0,Completed,185.84,4.7,4.8
UB111582,2024-10-18,12:54,Friday,12,False,Riverside,Mall District,UberGo,16.0,37.2,Wallet,Clear,1.0,Completed,271.8,4.3,4.8
UB115696,2024-10-18,14:32,Friday,14,False,Mall District,Downtown,Premier,6.22,21.4,Wallet,Fog,1.0,Completed,232.82,5.0,5.0
UB117944,2024-10-18,14:34,Friday,14,False,Suburb South,Railway Station,UberX,6.79,23.0,Card,Cloudy,1.0,No Cars Available,0.0,,
UB112418,2024-10-18,15:04,Friday,15,False,Old City,Suburb North,UberGo,10.1,26.0,Cash,Clear,1.0,Completed,190.1,4.4,4.6
UB101154,2024-10-18,15:19,Friday,15,False,Suburb North,Tech Park,UberGo,8.54,14.8,Card,Clear,1.0,Completed,156.14,4.4,5.0
UB101955,2024-10-18,16:02,Friday,16,False,Tech Park,Airport,UberX,3.65,11.1,UPI,Clear,1.0,Completed,122.43,4.0,5.0
UB112886,2024-10-18,16:24,Friday,16,False,Suburb South,Tech Park,Auto,5.37,21.5,UPI,Cloudy,1.0,Completed,89.46,4.7,4.8
UB103433,2024-10-18,16:42,Friday,16,False,Airport,Suburb North,UberGo,7.91,20.3,Wallet,Clear,1.0,Completed,157.46,4.8,4.4
UB106481,2024-10-18,16:56,Friday,16,False,Riverside,Tech Park,UberX,5.63,11.8,Card,Clear,1.0,Completed,149.43,4.7,4.4
UB116257,2024-10-18,16:56,Friday,16,False,Suburb North,Airport,UberX,4.05,14.2,UPI,Cloudy,1.0,Completed,133.21,5.0,4.7
UB119525,2024-10-18,17:10,Friday,17,False,Airport,Downtown,Auto,2.41,12.0,Card,Clear,1.0,No Cars Available,0.0,,
UB110328,2024-10-18,17:17,Friday,17,False,Suburb North,Mall District,UberGo,10.35,34.8,Card,Clear,1.0,Completed,206.05,4.7,4.9
UB101222,2024-10-18,17:39,Friday,17,False,Mall District,Railway Station,UberGo,10.49,27.0,Card,Clear,1.0,Cancelled by Driver,0.0,,
UB101721,2024-10-18,18:20,Friday,18,False,University Area,Downtown,UberX,8.13,34.9,Cash,Cloudy,1.0,Completed,223.51,5.0,4.6
UB105004,2024-10-18,18:25,Friday,18,False,Railway Station,Suburb South,UberGo,10.78,42.1,Wallet,Clear,1.2,Completed,266.08,5.0,4.0
UB107952,2024-10-18,18:30,Friday,18,False,Downtown,Old City,UberX,4.97,14.1,Card,Clear,1.2,Completed,173.99,4.8,4.2
UB104274,2024-10-18,19:48,Friday,19,False,Tech Park,Old City,Auto,17.14,41.5,UPI,Cloudy,1.2,Completed,244.34,4.5,4.5
UB118215,2024-10-18,19:48,Friday,19,False,Riverside,Airport,UberX,4.24,16.0,UPI,Rain,1.2,Completed,166.7,4.5,4.7
UB113687,2024-10-18,19:50,Friday,19,False,Mall District,Tech Park,Moto,5.64,17.8,Cash,Cloudy,1.2,Completed,75.7,4.2,4.8
UB111879,2024-10-18,20:29,Friday,20,False,Riverside,University Area,Auto,2.36,8.5,UPI,Cloudy,1.0,Completed,52.38,4.6,4.4
UB103885,2024-10-18,20:40,Friday,20,False,University Area,Old City,UberX,7.13,24.7,UPI,Clear,1.0,Completed,192.15,4.6,4.1
UB104787,2024-10-18,20:45,Friday,20,False,Railway Station,Suburb North,Moto,1.27,3.0,UPI,Clear,1.0,Completed,25.02,5.0,5.0
UB113572,2024-10-18,21:12,Friday,21,False,Suburb North,Downtown,UberGo,5.05,12.4,UPI,Rain,1.0,Completed,114.15,4.3,5.0
UB108772,2024-10-18,22:41,Friday,22,False,Tech Park,Old City,Moto,3.51,16.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB114563,2024-10-18,23:05,Friday,23,False,Old City,Riverside,UberX,2.86,14.7,UPI,Clear,1.0,Completed,118.64,4.6,4.5
UB114765,2024-10-18,23:48,Friday,23,False,Railway Station,Suburb South,UberX,1.94,5.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB102399,2024-10-18,23:52,Friday,23,False,Tech Park,Railway Station,UberX,3.04,8.3,UPI,Fog,1.0,No Cars Available,0.0,,
UB112051,2024-10-19,05:25,Saturday,5,True,Suburb South,Riverside,UberX,1.08,5.0,UPI,Cloudy,1.0,Completed,78.04,4.3,5.0
UB114368,2024-10-19,07:47,Saturday,7,True,University Area,Downtown,UberGo,1.42,5.4,Card,Cloudy,1.0,Completed,63.72,4.5,4.4
UB110308,2024-10-19,08:11,Saturday,8,True,Mall District,Suburb North,UberGo,11.32,50.8,Card,Cloudy,1.2,Completed,288.86,4.7,5.0
UB109064,2024-10-19,08:53,Saturday,8,True,Railway Station,Downtown,Auto,5.63,18.6,UPI,Cloudy,1.0,Completed,88.64,4.8,4.7
UB102701,2024-10-19,08:56,Saturday,8,True,Airport,Mall District,UberX,2.28,10.1,Card,Cloudy,1.0,Completed,102.82,4.4,5.0
UB106345,2024-10-19,09:37,Saturday,9,True,Suburb South,Suburb North,UberGo,3.36,5.8,Cash,Clear,1.8,Completed,154.19,4.6,4.4
UB105815,2024-10-19,09:47,Saturday,9,True,Tech Park,Suburb South,UberX,11.81,42.3,Card,Cloudy,2.0,Completed,569.34,4.6,4.6
UB108945,2024-10-19,09:56,Saturday,9,True,Old City,Tech Park,UberX,10.54,28.7,Card,Cloudy,1.2,Completed,292.42,4.5,4.7
UB101054,2024-10-19,10:03,Saturday,10,True,Old City,Riverside,Auto,4.63,11.2,UPI,Cloudy,1.0,Completed,73.24,4.8,4.5
UB115802,2024-10-19,10:34,Saturday,10,True,Mall District,Railway Station,UberX,5.78,23.2,Card,Clear,1.0,Completed,171.9,4.1,4.8
UB110025,2024-10-19,11:18,Saturday,11,True,Tech Park,Downtown,Auto,7.45,11.9,UPI,Clear,1.0,Completed,96.5,4.6,4.2
UB102042,2024-10-19,11:59,Saturday,11,True,Mall District,Suburb North,UberX,7.19,17.3,Card,Clear,1.0,Completed,179.61,4.2,5.0
UB119309,2024-10-19,12:17,Saturday,12,True,Tech Park,Mall District,UberGo,14.85,48.0,UPI,Cloudy,1.0,Completed,275.35,4.7,5.0
UB110297,2024-10-19,12:42,Saturday,12,True,Mall District,Old City,UberGo,0.8,3.0,Card,Cloudy,1.0,Completed,53.3,4.3,4.3
UB110743,2024-10-19,12:46,Saturday,12,True,Railway Station,University Area,UberX,7.45,16.8,Card,Clear,1.0,Completed,182.09,5.0,4.7
UB114590,2024-10-19,12:50,Saturday,12,True,Downtown,Railway Station,UberGo,1.46,7.2,Cash,Clear,1.0,Completed,66.86,4.5,4.2
UB102279,2024-10-19,13:24,Saturday,13,True,University Area,Suburb South,UberX,6.56,25.8,Card,Clear,1.0,Completed,186.72,4.6,4.9
UB102185,2024-10-19,13:26,Saturday,13,True,University Area,Suburb North,Premier,4.25,19.6,Wallet,Cloudy,1.0,Completed,195.37,4.6,4.2
UB101041,2024-10-19,13:27,Saturday,13,True,Suburb North,University Area,Auto,17.06,57.4,Cash,Rain,1.0,Cancelled by Rider,0.0,,
UB104296,2024-10-19,13:37,Saturday,13,True,Downtown,Tech Park,Premier,4.12,3.0,Cash,Rain,1.5,Completed,234.96,4.9,4.8
UB105536,2024-10-19,13:58,Saturday,13,True,Downtown,Mall District,Premier,4.31,17.6,UPI,Cloudy,1.0,Completed,191.99,5.0,4.9
UB101560,2024-10-19,14:07,Saturday,14,True,Downtown,Tech Park,UberGo,5.39,21.4,Cash,Clear,1.0,Completed,131.39,4.6,4.7
UB115669,2024-10-19,14:07,Saturday,14,True,Riverside,Suburb North,UberGo,2.5,8.1,UPI,Clear,1.0,Completed,79.65,4.2,5.0
UB105080,2024-10-19,14:22,Saturday,14,True,Suburb North,Suburb South,UberXL,2.86,8.1,UPI,Cloudy,1.0,Completed,131.96,5.0,4.2
UB119972,2024-10-19,14:25,Saturday,14,True,Suburb North,Riverside,Auto,4.51,6.2,Card,Clear,1.0,Completed,67.28,4.2,4.6
UB115552,2024-10-19,14:28,Saturday,14,True,Riverside,Suburb South,UberGo,13.0,47.1,UPI,Clear,1.0,Completed,253.65,4.3,4.4
UB101890,2024-10-19,14:31,Saturday,14,True,Riverside,Old City,Premier,3.51,7.6,UPI,Clear,1.0,Completed,156.39,5.0,4.7
UB109891,2024-10-19,14:49,Saturday,14,True,Old City,Mall District,UberGo,7.25,20.2,Card,Fog,1.0,Completed,150.05,4.7,5.0
UB114784,2024-10-19,15:06,Saturday,15,True,Tech Park,Railway Station,UberX,9.71,26.8,UPI,Rain,1.0,Completed,229.47,4.5,4.4
UB115061,2024-10-19,15:11,Saturday,15,True,Tech Park,Railway Station,UberX,3.47,14.4,Wallet,Clear,1.0,Completed,126.03,4.1,4.3
UB116220,2024-10-19,15:25,Saturday,15,True,Tech Park,Riverside,Moto,2.32,6.9,UPI,Cloudy,1.0,Completed,34.44,4.8,4.8
UB102363,2024-10-19,15:39,Saturday,15,True,Airport,Riverside,Auto,2.19,7.6,UPI,Cloudy,1.0,Completed,50.12,4.4,5.0
UB118963,2024-10-19,16:01,Saturday,16,True,Railway Station,Airport,UberGo,5.05,12.5,Wallet,Cloudy,1.0,Completed,114.3,4.9,4.4
UB111777,2024-10-19,16:07,Saturday,16,True,University Area,Mall District,UberGo,2.9,8.8,Card,Clear,1.0,Completed,85.1,4.3,4.6
UB113726,2024-10-19,16:23,Saturday,16,True,Airport,Railway Station,UberX,0.8,3.0,Cash,Clear,1.0,Completed,70.8,4.1,4.7
UB108351,2024-10-19,16:27,Saturday,16,True,Suburb North,Railway Station,UberGo,2.83,4.0,UPI,Cloudy,1.0,No Cars Available,0.0,,
UB101094,2024-10-19,17:16,Saturday,17,True,University Area,Old City,UberGo,5.41,13.1,Cash,Clear,1.0,Completed,119.16,4.8,4.6
UB118194,2024-10-19,17:24,Saturday,17,True,Railway Station,Airport,Auto,2.26,7.0,Cash,Clear,1.0,Completed,50.08,4.8,4.9
UB117340,2024-10-19,17:44,Saturday,17,True,Riverside,Downtown,UberX,6.68,18.5,UPI,Cloudy,1.0,Completed,175.14,4.8,4.6
UB114363,2024-10-19,17:57,Saturday,17,True,Suburb South,Railway Station,UberGo,2.73,11.0,UPI,Cloudy,1.0,Completed,86.53,4.5,5.0
UB116309,2024-10-19,18:05,Saturday,18,True,Mall District,Tech Park,Auto,6.18,20.6,Card,Rain,1.5,Completed,142.56,4.6,4.4
UB111278,2024-10-19,18:16,Saturday,18,True,University Area,Riverside,Auto,12.69,45.8,Cash,Clear,1.0,Cancelled by Driver,0.0,,
UB119701,2024-10-19,18:22,Saturday,18,True,Riverside,Mall District,Auto,8.08,26.8,UPI,Clear,1.2,Completed,139.73,4.3,5.0
UB107913,2024-10-19,18:29,Saturday,18,True,Suburb South,Tech Park,Auto,11.44,35.0,UPI,Fog,1.2,No Cars Available,0.0,,
UB109830,2024-10-19,18:45,Saturday,18,True,University Area,Airport,UberGo,12.06,36.2,Wallet,Rain,1.8,Completed,408.53,4.9,5.0
UB103379,2024-10-19,19:21,Saturday,19,True,Riverside,Suburb North,UberGo,4.02,7.3,Card,Clear,1.5,Completed,142.75,4.1,4.7
UB105948,2024-10-19,19:30,Saturday,19,True,Old City,Mall District,Auto,4.43,13.0,UPI,Clear,1.8,Completed,132.19,3.9,4.4
UB106353,2024-10-19,20:21,Saturday,20,True,Suburb South,Mall District,UberX,8.62,25.0,Cash,Clear,1.0,Completed,212.06,4.6,5.0
UB102152,2024-10-19,20:40,Saturday,20,True,Tech Park,Riverside,UberX,10.78,38.4,UPI,Clear,1.0,Completed,264.26,4.9,4.4
UB107234,2024-10-19,22:12,Saturday,22,True,Downtown,University Area,Moto,12.11,36.6,Cash,Fog,1.0,Completed,116.94,4.5,4.8
UB118247,2024-10-19,22:30,Saturday,22,True,Suburb South,Old City,Auto,13.02,51.7,UPI,Clear,1.0,Completed,180.86,4.4,4.5
UB112364,2024-10-19,22:44,Saturday,22,True,Airport,University Area,UberX,4.95,12.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB119142,2024-10-19,23:18,Saturday,23,True,Tech Park,Downtown,UberX,2.05,3.0,Card,Clear,1.0,Completed,87.05,4.7,5.0
UB106792,2024-10-19,23:23,Saturday,23,True,University Area,Airport,Auto,1.44,4.3,UPI,Cloudy,1.0,Completed,40.82,4.3,4.1
UB100157,2024-10-19,23:27,Saturday,23,True,Riverside,University Area,Auto,1.26,4.4,Card,Cloudy,1.0,Completed,39.48,4.2,4.8
UB111719,2024-10-19,23:39,Saturday,23,True,Railway Station,University Area,Premier,4.4,14.7,Cash,Clear,1.0,Completed,187.14,4.1,4.6
UB114004,2024-10-19,23:39,Saturday,23,True,Suburb North,Tech Park,UberGo,9.83,32.9,Card,Rain,1.5,Completed,296.22,4.3,4.8
UB107174,2024-10-19,23:41,Saturday,23,True,Tech Park,Airport,UberGo,4.3,12.3,Card,Rain,1.5,Completed,158.62,4.9,5.0
UB110914,2024-10-20,06:00,Sunday,6,True,University Area,Tech Park,Premier,8.37,18.5,Cash,Fog,1.0,Completed,262.99,5.0,4.2
UB119761,2024-10-20,06:04,Sunday,6,True,Mall District,Downtown,UberGo,1.05,3.0,UPI,Rain,1.8,Cancelled by Driver,0.0,,
UB104683,2024-10-20,06:32,Sunday,6,True,Suburb North,Riverside,UberGo,2.7,9.8,Cash,Clear,1.0,Completed,84.4,5.0,4.5
UB112419,2024-10-20,06:32,Sunday,6,True,Suburb South,Old City,UberGo,5.11,11.2,UPI,Clear,1.0,Completed,113.01,4.4,4.8
UB113346,2024-10-20,06:51,Sunday,6,True,Railway Station,Mall District,Auto,6.55,14.9,Wallet,Clear,1.0,No Cars Available,0.0,,
UB105058,2024-10-20,07:18,Sunday,7,True,Suburb South,Riverside,Auto,5.25,14.8,UPI,Clear,1.0,Completed,81.8,5.0,4.5
UB103113,2024-10-20,07:22,Sunday,7,True,Riverside,Tech Park,UberX,7.5,23.0,Card,Clear,1.0,Completed,193.9,4.2,4.7
UB102821,2024-10-20,07:29,Sunday,7,True,Downtown,Suburb North,UberX,7.38,22.2,UPI,Cloudy,1.0,Completed,190.9,4.2,4.0
UB107747,2024-10-20,08:16,Sunday,8,True,Railway Station,Airport,Premier,4.06,19.3,UPI,Clear,2.0,Completed,382.96,4.5,4.6
UB105019,2024-10-20,08:44,Sunday,8,True,Railway Station,University Area,Moto,6.39,21.8,Cash,Clear,1.8,Completed,127.4,3.9,4.9
UB118245,2024-10-20,08:53,Sunday,8,True,Old City,Suburb South,Moto,7.37,24.7,Cash,Clear,1.0,Completed,78.98,4.7,4.7
UB117543,2024-10-20,09:16,Sunday,9,True,Tech Park,Airport,Premier,3.22,10.8,Cash,Clear,1.8,Completed,285.3,5.0,4.6
UB117730,2024-10-20,09:18,Sunday,9,True,Old City,Mall District,UberX,11.98,40.9,Cash,Clear,1.8,Completed,511.85,5.0,4.5
UB107042,2024-10-20,09:31,Sunday,9,True,Railway Station,Old City,UberGo,10.62,26.9,Cash,Clear,1.2,Completed,236.6,4.9,4.5
UB107084,2024-10-20,10:39,Sunday,10,True,Railway Station,Riverside,Auto,6.62,16.6,Wallet,Clear,1.0,Completed,94.56,4.7,4.3
UB109441,2024-10-20,10:43,Sunday,10,True,Railway Station,University Area,Moto,3.52,17.3,UPI,Clear,1.0,Completed,49.96,4.9,4.3
UB100555,2024-10-20,10:46,Sunday,10,True,Riverside,University Area,Moto,2.02,5.8,Card,Fog,1.0,Completed,31.76,4.7,5.0
UB100133,2024-10-20,10:52,Sunday,10,True,Riverside,Old City,UberX,7.91,27.8,UPI,Clear,1.0,Completed,207.87,4.7,4.4
UB102072,2024-10-20,10:59,Sunday,10,True,Tech Park,Railway Station,UberX,1.29,3.2,Card,Clear,1.0,Completed,77.53,4.3,4.6
UB116465,2024-10-20,11:11,Sunday,11,True,Suburb South,Mall District,UberGo,9.29,22.5,Card,Clear,1.0,Completed,175.94,4.1,4.6
UB113002,2024-10-20,11:33,Sunday,11,True,Railway Station,University Area,UberX,2.65,7.9,Wallet,Clear,1.0,Completed,103.67,4.7,5.0
UB103336,2024-10-20,11:49,Sunday,11,True,Downtown,Riverside,Premier,16.6,39.0,UPI,Clear,1.0,Completed,448.0,4.2,4.4
UB114037,2024-10-20,11:59,Sunday,11,True,Suburb North,Downtown,Premier,8.73,19.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB105934,2024-10-20,12:04,Sunday,12,True,Downtown,Riverside,UberX,2.41,5.0,Cash,Cloudy,1.0,Completed,95.33,4.5,5.0
UB110442,2024-10-20,12:06,Sunday,12,True,Railway Station,Suburb South,UberX,3.39,10.9,UPI,Cloudy,1.0,Completed,118.69,4.7,4.8
UB103616,2024-10-20,12:51,Sunday,12,True,Tech Park,Downtown,Moto,7.96,22.9,UPI,Cloudy,1.0,Completed,81.08,5.0,4.5
UB103634,2024-10-20,13:02,Sunday,13,True,Suburb North,Downtown,Auto,3.0,13.2,UPI,Clear,1.0,Completed,62.2,5.0,4.5
